0,0,70,210,420,210,0,280,280,0,210,210,70,0,210,140,280,350,0,0,420,210,0,0,280,210,420,0,210,0,70,140,280,0,140,420,0,0,0,140,0,0,0,0,0,0,0,0,219,3,792920,6287.04807692308,0.803594903643813,0.651419079297312,15.0586185865536
0,0,210,0,210,1260,0,280,280,0,210,280,140,0,0,70,350,280,0,0,280,0,0,0,280,280,420,350,210,0,0,0,0,0,210,0,0,0,140,0,0,0,0,0,0,0,0,0,78,20,772960,10490.0096153846,0.614912841804042,0.995261688182445,11.1420933208649
0,210,210,140,350,1400,140,280,210,0,210,140,140,0,140,70,280,350,0,140,280,280,280,0,280,210,420,140,210,0,210,210,0,0,0,420,0,0,140,0,0,0,0,630,0,0,0,0,500,14,1093880,21845.2211538462,0.971235391558744,0.965318989776523,5.3763646039134
0,0,0,210,350,0,0,280,280,0,210,210,140,70,140,140,350,350,0,0,280,210,0,0,210,490,420,140,210,0,140,280,0,0,140,0,0,210,140,140,0,0,0,0,0,0,0,0,15,19,774160,4086.35576923077,0.522453544958872,0.993142553207753,38.7151224460467
0,0,210,140,350,0,140,280,280,0,210,210,70,70,140,140,280,350,0,140,280,210,0,0,280,140,420,140,140,0,210,210,0,0,210,420,210,0,0,140,0,0,0,0,0,560,0,210,269,20,915860,6070.58653846154,0.843160459869317,0.995261688182445,15.856194061117
0,0,210,140,140,140,140,280,280,0,210,280,140,0,140,70,210,350,0,140,280,210,0,0,420,210,420,0,210,140,0,210,140,0,140,490,0,0,0,140,0,0,1610,0,0,0,0,0,219,8,1009260,5664.72115384615,0.800667737279345,0.850305698412793,17.7435276351392
0,0,210,210,350,210,0,280,280,0,210,210,140,0,140,140,210,350,0,140,280,210,0,0,280,140,420,0,210,0,210,210,140,0,210,420,0,0,140,140,0,0,0,0,0,0,0,0,330,0,821460,6927.41346153846,0.902762673841758,0.5,13.3356187512307
0,0,210,210,140,0,140,210,280,0,210,280,70,0,140,140,280,280,0,140,350,210,0,0,280,210,420,0,210,70,140,210,0,0,210,490,0,0,0,140,0,0,0,0,0,0,0,0,9,8,764980,3860.875,0.513834654788305,0.850305698412793,32.2332000414832
0,210,210,140,140,210,140,280,280,0,210,280,140,0,140,140,280,350,0,140,350,210,0,0,420,210,420,0,210,0,140,210,0,0,0,490,0,0,210,0,0,0,0,0,0,0,0,0,499,17,830640,9155.16346153846,0.970088147054041,0.986280283038474,10.1972547888792
0,0,210,210,350,0,140,210,280,0,210,140,140,70,140,140,280,280,0,140,210,350,0,0,280,140,210,0,210,210,210,280,0,0,140,420,0,0,140,140,0,0,0,0,0,0,0,0,162,19,793520,5439.24038461538,0.728464072878719,0.993142553207753,17.4389393949084
0,0,210,0,350,1400,0,350,280,0,210,210,0,0,0,0,280,350,0,140,350,210,0,0,140,280,490,0,140,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,763180,12284.8365384615,0.514077878433591,0.551605298674201,11.3598347380488
0,210,210,210,350,210,0,280,280,0,210,280,140,0,140,140,350,420,0,0,490,280,0,0,420,0,630,0,0,0,70,280,140,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,498,1,829840,11067.2403846154,0.974590708222909,0.551605298674201,8.52761272970924
